invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating,customer_id,Year,Month,Month_Name,Quarter,Weekday,age,annual_income,social_class
213-26-6606,A,Yangon,Member,Female,Food and beverages,15,3,0.035,46.574999999999996,2025-06-22,19:47:00,Ewallet,45,2.064,1.5750000000000002,8.8,CUST-0421,2025,6,Jun,2,Sunday,21,122232,Middle
561-70-6513,B,Mandalay,Normal,Male,Fashion accessories,120,2,0.05,252.0,2025-06-22,15:40:00,Cash,240,18.089,12.0,9.6,CUST-18152,2025,6,Jun,2,Sunday,28,15208,Lower
801-51-8454,A,Naypyitaw,Normal,Male,Electronic accessories,30,10,0.05,315.0,2025-06-22,17:55:00,Cash,300,12.423,15.0,4.1,CUST-16772,2025,6,Jun,2,Sunday,59,18273,Lower
822-53-2426,C,Mandalay,Member,Female,Food and beverages,15,10,0.035,155.25,2025-06-22,15:15:00,Ewallet,150,2.064,5.250000000000001,8.4,CUST-19694,2025,6,Jun,2,Sunday,36,26777,Lower
329-63-1491,C,Naypyitaw,Member,Male,Fashion accessories,120,7,0.035,869.4,2025-06-24,18:20:00,Cash,840,18.089,29.400000000000002,8.8,CUST-15302,2025,6,Jun,2,Tuesday,62,89870,Middle
398-20-8174,B,Yangon,Member,Female,Electronic accessories,30,8,0.035,248.39999999999998,2025-06-24,15:11:00,Ewallet,240,12.423,8.4,9.8,CUST-0629,2025,6,Jun,2,Tuesday,39,24907,Lower
407-98-9173,B,Mandalay,Member,Male,Fashion accessories,120,4,0.035,496.79999999999995,2025-06-24,11:17:00,Ewallet,480,18.089,16.8,5.2,CUST-17378,2025,6,Jun,2,Tuesday,46,86925,Middle
918-95-1630,B,Mandalay,Normal,Female,Sports and travel,180,3,0.05,567.0,2025-06-24,18:39:00,Ewallet,540,15.045,27.0,6.5,CUST-0420,2025,6,Jun,2,Tuesday,44,34441,Lower
997-61-5444,C,Yangon,Normal,Male,Home and lifestyle,200,8,0.05,1680.0,2025-06-24,19:59:00,Ewallet,1600,6.014,80.0,8.6,CUST-0787,2025,6,Jun,2,Tuesday,57,70403,Middle
414-64-4106,C,Mandalay,Normal,Female,Food and beverages,15,9,0.05,141.75,2025-06-25,16:59:00,Ewallet,135,2.064,6.75,5.1,CUST-15871,2025,6,Jun,2,Wednesday,51,122062,Middle
368-85-6878,B,Naypyitaw,Member,Male,Fashion accessories,120,2,0.035,248.39999999999998,2025-06-26,16:10:00,Credit card,240,18.089,8.4,4.7,CUST-16793,2025,6,Jun,2,Thursday,40,87465,Middle
535-94-3697,C,Yangon,Normal,Male,Fashion accessories,120,6,0.05,756.0,2025-06-26,18:53:00,Ewallet,720,18.089,36.0,6.0,CUST-0630,2025,6,Jun,2,Thursday,21,82201,Middle
322-23-1950,B,Mandalay,Member,Male,Electronic accessories,30,5,0.035,155.25,2025-06-28,13:28:00,Credit card,150,12.423,5.250000000000001,9.6,CUST-0628,2025,6,Jun,2,Saturday,29,136630,Upper
566-95-2648,A,Naypyitaw,Member,Male,Fashion accessories,120,4,0.035,496.79999999999995,2025-06-28,18:52:00,Ewallet,480,18.089,16.8,8.9,CUST-0868,2025,6,Jun,2,Saturday,26,127648,Upper
810-43-7778,A,Mandalay,Normal,Female,Sports and travel,180,6,0.05,1134.0,2025-06-28,11:42:00,Ewallet,1080,15.045,54.0,5.8,CUST-0624,2025,6,Jun,2,Saturday,62,15185,Lower
278-40-1140,A,Naypyitaw,Normal,Male,Fashion accessories,120,6,0.05,756.0,2025-07-01,21:41:00,Credit card,720,18.089,36.0,7.8,CUST-0915,2025,7,Jul,3,Tuesday,61,29834,Lower
363-45-7284,A,Yangon,Member,Female,Fashion accessories,120,2,0.035,248.39999999999998,2025-07-01,13:19:00,Credit card,240,18.089,8.4,10.0,CUST-0529,2025,7,Jul,3,Tuesday,62,87434,Middle
538-56-8607,C,Yangon,Member,Female,Food and beverages,15,2,0.035,31.049999999999997,2025-07-01,20:31:00,Ewallet,30,2.064,1.05,4.4,CUST-19672,2025,7,Jul,3,Tuesday,37,41711,Lower
731-50-5097,A,Yangon,Member,Male,Electronic accessories,30,6,0.035,186.29999999999998,2025-07-02,15:01:00,Ewallet,180,12.423,6.300000000000001,9.4,CUST-0716,2025,7,Jul,3,Wednesday,32,27161,Lower
778-18-6904,A,Mandalay,Normal,Female,Food and beverages,15,6,0.05,94.5,2025-07-02,20:57:00,Credit card,90,2.064,4.5,5.1,CUST-0677,2025,7,Jul,3,Wednesday,18,37860,Lower
444-96-6823,C,Mandalay,Normal,Male,Electronic accessories,30,8,0.05,252.0,2025-07-03,14:15:00,Ewallet,240,12.423,12.0,7.0,CUST-0782,2025,7,Jul,3,Thursday,31,21595,Lower
614-96-5977,B,Yangon,Member,Male,Health and beauty,90,8,0.035,745.1999999999999,2025-07-03,18:48:00,Cash,720,12.065,25.200000000000003,7.0,CUST-18830,2025,7,Jul,3,Thursday,44,88052,Middle
814-20-7794,C,Mandalay,Normal,Female,Home and lifestyle,200,3,0.05,630.0,2025-07-03,20:46:00,Cash,600,6.014,30.0,8.5,CUST-19830,2025,7,Jul,3,Thursday,61,143714,Upper
634-31-4376,C,Yangon,Normal,Female,Health and beauty,90,8,0.05,756.0,2025-07-04,21:58:00,Ewallet,720,12.065,36.0,5.2,CUST-0441,2025,7,Jul,3,Friday,46,89104,Middle
707-29-4376,A,Yangon,Member,Male,Electronic accessories,30,5,0.035,155.25,2025-07-04,12:40:00,Credit card,150,12.423,5.250000000000001,8.3,CUST-0997,2025,7,Jul,3,Friday,24,17592,Lower
723-53-4902,B,Naypyitaw,Member,Female,Home and lifestyle,200,9,0.035,1862.9999999999998,2025-07-04,12:32:00,Cash,1800,6.014,63.00000000000001,9.2,CUST-18354,2025,7,Jul,3,Friday,46,73495,Middle
919-43-3345,C,Naypyitaw,Normal,Female,Food and beverages,15,4,0.05,63.0,2025-07-04,17:29:00,Credit card,60,2.064,3.0,4.8,CUST-0431,2025,7,Jul,3,Friday,30,39663,Lower
643-77-4433,C,Yangon,Normal,Male,Health and beauty,90,7,0.05,661.5,2025-07-05,15:02:00,Cash,630,12.065,31.5,8.0,CUST-17592,2025,7,Jul,3,Saturday,28,132793,Upper
976-88-3860,A,Yangon,Normal,Female,Sports and travel,180,2,0.05,378.0,2025-07-05,12:19:00,Ewallet,360,15.045,18.0,8.6,CUST-19074,2025,7,Jul,3,Saturday,18,67055,Middle
365-39-3367,B,Mandalay,Normal,Female,Sports and travel,180,7,0.05,1323.0,2025-07-06,17:44:00,Credit card,1260,15.045,63.0,8.7,CUST-16487,2025,7,Jul,3,Sunday,52,74950,Middle
128-65-2943,A,Yangon,Member,Male,Fashion accessories,120,10,0.035,1242.0,2025-07-07,16:07:00,Ewallet,1200,18.089,42.00000000000001,7.6,CUST-16185,2025,7,Jul,3,Monday,44,148849,Upper
189-52-1678,B,Yangon,Member,Male,Fashion accessories,120,6,0.035,745.1999999999999,2025-07-07,15:41:00,Cash,720,18.089,25.200000000000003,4.9,CUST-0329,2025,7,Jul,3,Monday,46,105420,Middle
550-23-8751,A,Yangon,Normal,Male,Food and beverages,15,3,0.05,47.25,2025-07-08,20:03:00,Ewallet,45,2.064,2.25,7.8,CUST-0730,2025,7,Jul,3,Tuesday,24,46993,Lower
716-57-3608,B,Naypyitaw,Normal,Female,Food and beverages,15,10,0.05,157.5,2025-07-08,16:32:00,Cash,150,2.064,7.5,7.3,CUST-16974,2025,7,Jul,3,Tuesday,66,63372,Middle
730-39-8156,A,Mandalay,Normal,Male,Food and beverages,15,3,0.05,47.25,2025-07-08,18:13:00,Ewallet,45,2.064,2.25,4.4,CUST-15137,2025,7,Jul,3,Tuesday,49,49776,Lower
450-80-2657,B,Yangon,Member,Female,Electronic accessories,30,7,0.035,217.35,2025-07-09,19:41:00,Cash,210,12.423,7.3500000000000005,5.2,CUST-15842,2025,7,Jul,3,Wednesday,56,43311,Lower
540-85-3046,B,Yangon,Member,Female,Fashion accessories,120,1,0.035,124.19999999999999,2025-07-09,14:48:00,Ewallet,120,18.089,4.2,4.3,CUST-0748,2025,7,Jul,3,Wednesday,39,18672,Lower
634-72-8424,A,Yangon,Member,Female,Sports and travel,180,9,0.035,1676.6999999999998,2025-07-09,11:16:00,Ewallet,1620,15.045,56.7,4.8,CUST-19391,2025,7,Jul,3,Wednesday,51,15743,Lower
237-26-8311,C,Naypyitaw,Member,Female,Fashion accessories,120,6,0.035,745.1999999999999,2025-07-10,21:23:00,Credit card,720,18.089,25.200000000000003,8.1,CUST-17616,2025,7,Jul,3,Thursday,47,33340,Lower
341-94-7451,B,Naypyitaw,Member,Female,Home and lifestyle,200,8,0.035,1655.9999999999998,2025-07-10,17:08:00,Credit card,1600,6.014,56.00000000000001,9.9,CUST-0700,2025,7,Jul,3,Thursday,60,97506,Middle
382-81-8944,C,Naypyitaw,Member,Female,Electronic accessories,30,4,0.035,124.19999999999999,2025-07-10,20:41:00,Ewallet,120,12.423,4.2,7.4,CUST-0860,2025,7,Jul,3,Thursday,18,23480,Lower
324-92-4025,B,Yangon,Member,Female,Electronic accessories,30,9,0.035,279.45,2025-07-11,20:21:00,Credit card,270,12.423,9.450000000000001,6.6,CUST-19120,2025,7,Jul,3,Friday,27,52387,Middle
900-46-2389,A,Mandalay,Normal,Female,Fashion accessories,120,6,0.05,756.0,2025-07-11,14:45:00,Credit card,720,18.089,36.0,4.9,CUST-0379,2025,7,Jul,3,Friday,60,106996,Middle
363-97-7984,C,Mandalay,Normal,Male,Food and beverages,15,6,0.05,94.5,2025-07-12,11:05:00,Cash,90,2.064,4.5,7.7,CUST-15042,2025,7,Jul,3,Saturday,69,54560,Middle
461-84-6526,B,Yangon,Normal,Male,Home and lifestyle,200,10,0.05,2100.0,2025-07-12,11:02:00,Credit card,2000,6.014,100.0,7.5,CUST-0894,2025,7,Jul,3,Saturday,59,52531,Middle
689-22-9840,A,Naypyitaw,Member,Male,Electronic accessories,30,6,0.035,186.29999999999998,2025-07-12,15:26:00,Credit card,180,12.423,6.300000000000001,6.1,CUST-19872,2025,7,Jul,3,Saturday,44,105645,Middle
759-24-4693,B,Naypyitaw,Member,Male,Home and lifestyle,200,10,0.035,2070.0,2025-07-12,15:58:00,Ewallet,2000,6.014,70.0,6.0,CUST-0821,2025,7,Jul,3,Saturday,47,97789,Middle
113-72-3388,B,Yangon,Member,Female,Sports and travel,180,5,0.035,931.4999999999999,2025-07-13,14:13:00,Credit card,900,15.045,31.500000000000004,8.4,CUST-0722,2025,7,Jul,3,Sunday,25,20039,Lower
250-29-9389,B,Naypyitaw,Normal,Female,Home and lifestyle,200,9,0.05,1890.0,2025-07-13,17:37:00,Ewallet,1800,6.014,90.0,8.2,CUST-0402,2025,7,Jul,3,Sunday,65,45128,Lower
324-68-3846,A,Yangon,Member,Female,Electronic accessories,30,6,0.035,186.29999999999998,2025-07-14,12:17:00,Cash,180,12.423,6.300000000000001,9.6,CUST-18689,2025,7,Jul,3,Monday,36,60802,Middle
169-15-4557,B,Yangon,Member,Female,Home and lifestyle,200,1,0.035,206.99999999999997,2025-07-15,14:00:00,Cash,200,6.014,7.000000000000001,4.0,CUST-16620,2025,7,Jul,3,Tuesday,40,38559,Lower
299-81-6949,C,Mandalay,Normal,Female,Fashion accessories,120,8,0.05,1008.0,2025-07-15,20:18:00,Credit card,960,18.089,48.0,8.1,CUST-0594,2025,7,Jul,3,Tuesday,67,119073,Middle
683-15-3485,C,Mandalay,Normal,Male,Electronic accessories,30,8,0.05,252.0,2025-07-16,12:46:00,Ewallet,240,12.423,12.0,4.7,CUST-0676,2025,7,Jul,3,Wednesday,35,33271,Lower
860-81-5686,A,Yangon,Member,Male,Food and beverages,15,4,0.035,62.099999999999994,2025-07-16,17:05:00,Credit card,60,2.064,2.1,5.2,CUST-18655,2025,7,Jul,3,Wednesday,63,108027,Middle
137-97-1821,C,Yangon,Normal,Male,Health and beauty,90,3,0.05,283.5,2025-07-17,21:09:00,Ewallet,270,12.065,13.5,8.0,CUST-15098,2025,7,Jul,3,Thursday,59,22675,Lower
462-35-8887,A,Mandalay,Normal,Female,Food and beverages,15,7,0.05,110.25,2025-07-17,17:06:00,Ewallet,105,2.064,5.25,6.7,CUST-0720,2025,7,Jul,3,Thursday,19,106897,Middle
226-65-7924,A,Mandalay,Member,Male,Fashion accessories,120,9,0.035,1117.8,2025-07-18,17:47:00,Credit card,1080,18.089,37.800000000000004,9.9,CUST-17455,2025,7,Jul,3,Friday,21,39213,Lower
653-34-8756,A,Yangon,Member,Male,Sports and travel,180,6,0.035,1117.8,2025-07-18,19:50:00,Ewallet,1080,15.045,37.800000000000004,5.2,CUST-18274,2025,7,Jul,3,Friday,24,62161,Middle
139-27-4992,C,Naypyitaw,Member,Male,Health and beauty,90,5,0.035,465.74999999999994,2025-07-19,13:44:00,Cash,450,12.065,15.750000000000002,8.8,CUST-15394,2025,7,Jul,3,Saturday,33,93802,Middle
404-54-9357,C,Mandalay,Member,Male,Electronic accessories,30,8,0.035,248.39999999999998,2025-07-19,17:33:00,Credit card,240,12.423,8.4,5.0,CUST-0331,2025,7,Jul,3,Saturday,18,52785,Middle
324-90-1576,A,Yangon,Normal,Male,Home and lifestyle,200,5,0.05,1050.0,2025-07-20,10:48:00,Credit card,1000,6.014,50.0,6.1,CUST-0531,2025,7,Jul,3,Sunday,69,54850,Middle
359-21-3968,A,Naypyitaw,Member,Male,Fashion accessories,120,7,0.035,869.4,2025-07-20,12:19:00,Credit card,840,18.089,29.400000000000002,8.0,CUST-0714,2025,7,Jul,3,Sunday,34,18647,Lower
376-82-8324,A,Mandalay,Normal,Female,Fashion accessories,120,3,0.05,378.0,2025-07-20,14:41:00,Credit card,360,18.089,18.0,9.1,CUST-0432,2025,7,Jul,3,Sunday,61,29192,Lower
804-38-8017,A,Mandalay,Normal,Female,Food and beverages,15,10,0.05,157.5,2025-07-20,16:03:00,Credit card,150,2.064,7.5,7.2,CUST-0762,2025,7,Jul,3,Sunday,41,128167,Upper
624-12-5651,C,Naypyitaw,Member,Male,Food and beverages,15,9,0.035,139.725,2025-07-21,14:29:00,Ewallet,135,2.064,4.7250000000000005,5.2,CUST-0326,2025,7,Jul,3,Monday,29,103456,Middle
721-88-9291,B,Mandalay,Normal,Male,Home and lifestyle,200,9,0.05,1890.0,2025-07-21,14:07:00,Credit card,1800,6.014,90.0,6.3,CUST-0715,2025,7,Jul,3,Monday,61,76053,Middle
402-61-8713,C,Mandalay,Normal,Male,Electronic accessories,30,9,0.05,283.5,2025-07-22,18:27:00,Ewallet,270,12.423,13.5,9.8,CUST-0494,2025,7,Jul,3,Tuesday,66,35562,Lower
506-37-4241,C,Mandalay,Normal,Male,Electronic accessories,30,9,0.05,283.5,2025-07-22,13:46:00,Credit card,270,12.423,13.5,8.2,CUST-0694,2025,7,Jul,3,Tuesday,36,127720,Upper
315-90-8046,C,Yangon,Normal,Female,Fashion accessories,120,1,0.05,126.0,2025-07-25,19:36:00,Cash,120,18.089,6.0,6.0,CUST-18539,2025,7,Jul,3,Friday,25,55783,Middle
503-69-9052,A,Naypyitaw,Member,Female,Food and beverages,15,7,0.035,108.675,2025-07-25,12:53:00,Credit card,105,2.064,3.6750000000000003,6.0,CUST-0351,2025,7,Jul,3,Friday,53,18046,Lower
541-64-5466,B,Mandalay,Normal,Female,Electronic accessories,30,10,0.05,315.0,2025-07-25,16:30:00,Ewallet,300,12.423,15.0,7.7,CUST-0530,2025,7,Jul,3,Friday,59,111881,Middle
141-58-5359,B,Naypyitaw,Member,Female,Electronic accessories,30,5,0.035,155.25,2025-07-26,15:12:00,Ewallet,150,12.423,5.250000000000001,5.6,CUST-0555,2025,7,Jul,3,Saturday,31,85700,Middle
291-46-1519,A,Mandalay,Normal,Male,Home and lifestyle,200,1,0.05,210.0,2025-07-26,18:51:00,Cash,200,6.014,10.0,6.8,CUST-15039,2025,7,Jul,3,Saturday,44,86872,Middle
644-94-8923,A,Naypyitaw,Normal,Female,Health and beauty,90,5,0.05,472.5,2025-07-26,16:21:00,Ewallet,450,12.065,22.5,4.3,CUST-15347,2025,7,Jul,3,Saturday,67,29139,Lower
873-96-2334,A,Naypyitaw,Member,Female,Home and lifestyle,200,9,0.035,1862.9999999999998,2025-07-26,18:42:00,Ewallet,1800,6.014,63.00000000000001,6.6,CUST-15049,2025,7,Jul,3,Saturday,27,53104,Middle
955-93-3337,C,Yangon,Member,Male,Fashion accessories,120,1,0.035,124.19999999999999,2025-07-26,15:30:00,Ewallet,120,18.089,4.2,4.1,CUST-0709,2025,7,Jul,3,Saturday,57,94690,Middle
255-22-3127,B,Mandalay,Normal,Male,Sports and travel,180,7,0.05,1323.0,2025-07-27,15:52:00,Cash,1260,15.045,63.0,5.5,CUST-19030,2025,7,Jul,3,Sunday,19,113330,Middle
430-61-4706,A,Yangon,Member,Male,Fashion accessories,120,7,0.035,869.4,2025-07-27,19:09:00,Ewallet,840,18.089,29.400000000000002,4.0,CUST-0598,2025,7,Jul,3,Sunday,22,79593,Middle
549-69-3670,A,Yangon,Normal,Female,Sports and travel,180,8,0.05,1512.0,2025-07-28,10:50:00,Ewallet,1440,15.045,72.0,5.9,CUST-0822,2025,7,Jul,3,Monday,52,37645,Lower
320-54-1696,A,Naypyitaw,Normal,Female,Sports and travel,180,9,0.05,1701.0,2025-08-01,20:01:00,Credit card,1620,15.045,81.0,8.1,CUST-0797,2025,8,Aug,3,Friday,36,43210,Lower
493-80-3978,C,Yangon,Member,Male,Food and beverages,15,9,0.035,139.725,2025-08-01,21:20:00,Ewallet,135,2.064,4.7250000000000005,8.4,CUST-19602,2025,8,Aug,3,Friday,64,38517,Lower
600-48-8372,C,Mandalay,Member,Female,Health and beauty,90,1,0.035,93.14999999999999,2025-08-01,17:47:00,Credit card,90,12.065,3.1500000000000004,7.0,CUST-0485,2025,8,Aug,3,Friday,38,135445,Upper
943-96-5310,B,Mandalay,Normal,Female,Fashion accessories,120,8,0.05,1008.0,2025-08-01,13:37:00,Ewallet,960,18.089,48.0,9.2,CUST-18801,2025,8,Aug,3,Friday,46,126955,Middle
137-46-7736,B,Naypyitaw,Normal,Male,Fashion accessories,120,2,0.05,252.0,2025-08-03,21:12:00,Ewallet,240,18.089,12.0,6.1,CUST-0817,2025,8,Aug,3,Sunday,63,111287,Middle
225-58-2839,A,Mandalay,Normal,Male,Electronic accessories,30,2,0.05,63.0,2025-08-03,20:49:00,Credit card,60,12.423,3.0,5.4,CUST-0283,2025,8,Aug,3,Sunday,61,91430,Middle
246-19-4470,B,Mandalay,Member,Male,Home and lifestyle,200,6,0.035,1242.0,2025-08-03,16:38:00,Credit card,1200,6.014,42.00000000000001,4.2,CUST-0856,2025,8,Aug,3,Sunday,63,72688,Middle
394-27-2748,C,Yangon,Normal,Male,Fashion accessories,120,1,0.05,126.0,2025-08-03,11:36:00,Cash,120,18.089,6.0,9.5,CUST-0320,2025,8,Aug,3,Sunday,34,58164,Middle
754-36-1610,B,Naypyitaw,Member,Female,Food and beverages,15,1,0.035,15.524999999999999,2025-08-03,10:30:00,Credit card,15,2.064,0.525,7.9,CUST-17247,2025,8,Aug,3,Sunday,53,100160,Middle
811-75-6183,A,Naypyitaw,Normal,Female,Home and lifestyle,200,3,0.05,630.0,2025-08-03,10:41:00,Credit card,600,6.014,30.0,4.5,CUST-0829,2025,8,Aug,3,Sunday,47,15237,Lower
220-40-5648,A,Yangon,Normal,Female,Sports and travel,180,6,0.05,1134.0,2025-08-04,18:25:00,Credit card,1080,15.045,54.0,6.2,CUST-0401,2025,8,Aug,3,Monday,49,125933,Middle
162-13-3850,A,Naypyitaw,Member,Female,Sports and travel,180,9,0.035,1676.6999999999998,2025-08-05,21:46:00,Ewallet,1620,15.045,56.7,5.0,CUST-0469,2025,8,Aug,3,Tuesday,56,28989,Lower
216-87-7069,B,Naypyitaw,Member,Male,Food and beverages,15,4,0.035,62.099999999999994,2025-08-05,14:07:00,Cash,60,2.064,2.1,9.5,CUST-18326,2025,8,Aug,3,Tuesday,48,99903,Middle
413-66-9278,B,Naypyitaw,Normal,Female,Fashion accessories,120,5,0.05,630.0,2025-08-05,21:19:00,Ewallet,600,18.089,30.0,6.0,CUST-0945,2025,8,Aug,3,Tuesday,63,73751,Middle
418-83-3024,C,Mandalay,Member,Female,Fashion accessories,120,8,0.035,993.5999999999999,2025-08-05,10:19:00,Ewallet,960,18.089,33.6,7.0,CUST-0293,2025,8,Aug,3,Tuesday,49,47020,Lower
549-67-3603,C,Naypyitaw,Member,Male,Sports and travel,180,3,0.035,558.9,2025-08-05,11:45:00,Credit card,540,15.045,18.900000000000002,6.7,CUST-0299,2025,8,Aug,3,Tuesday,18,36934,Lower
574-11-9343,A,Naypyitaw,Member,Female,Electronic accessories,30,8,0.035,248.39999999999998,2025-08-05,15:24:00,Cash,240,12.423,8.4,7.0,CUST-0391,2025,8,Aug,3,Tuesday,26,94056,Middle
643-22-4734,C,Naypyitaw,Member,Female,Food and beverages,15,4,0.035,62.099999999999994,2025-08-05,10:06:00,Ewallet,60,2.064,2.1,8.1,CUST-19963,2025,8,Aug,3,Tuesday,20,135708,Upper
736-73-1171,B,Naypyitaw,Normal,Male,Home and lifestyle,200,9,0.05,1890.0,2025-08-05,11:12:00,Ewallet,1800,6.014,90.0,6.1,CUST-0545,2025,8,Aug,3,Tuesday,47,79553,Middle
491-52-3659,A,Mandalay,Member,Female,Home and lifestyle,200,2,0.035,413.99999999999994,2025-08-06,19:09:00,Credit card,400,6.014,14.000000000000002,5.4,CUST-0347,2025,8,Aug,3,Wednesday,58,73221,Middle
256-85-6795,C,Yangon,Normal,Male,Home and lifestyle,200,9,0.05,1890.0,2025-08-08,18:34:00,Credit card,1800,6.014,90.0,4.0,CUST-0923,2025,8,Aug,3,Friday,52,40892,Lower
108-64-6435,C,Naypyitaw,Member,Male,Health and beauty,90,8,0.035,745.1999999999999,2025-08-10,19:50:00,Ewallet,720,12.065,25.200000000000003,5.6,CUST-19130,2025,8,Aug,3,Sunday,37,126937,Middle
163-37-6699,A,Mandalay,Normal,Female,Home and lifestyle,200,6,0.05,1260.0,2025-08-10,12:38:00,Credit card,1200,6.014,60.0,7.6,CUST-15158,2025,8,Aug,3,Sunday,43,145222,Upper
490-78-4237,B,Mandalay,Member,Male,Home and lifestyle,200,10,0.035,2070.0,2025-08-10,11:08:00,Cash,2000,6.014,70.0,7.9,CUST-16011,2025,8,Aug,3,Sunday,46,121228,Middle
578-96-1760,A,Yangon,Member,Male,Food and beverages,15,7,0.035,108.675,2025-08-10,13:16:00,Ewallet,105,2.064,3.6750000000000003,8.8,CUST-0983,2025,8,Aug,3,Sunday,60,121464,Middle
253-87-4665,A,Mandalay,Member,Male,Sports and travel,180,7,0.035,1304.1,2025-08-11,17:18:00,Cash,1260,15.045,44.1,8.9,CUST-16338,2025,8,Aug,3,Monday,45,126927,Middle
279-99-6347,C,Yangon,Member,Female,Fashion accessories,120,8,0.035,993.5999999999999,2025-08-11,11:17:00,Credit card,960,18.089,33.6,5.1,CUST-0921,2025,8,Aug,3,Monday,46,143674,Upper
777-30-5039,A,Yangon,Normal,Male,Electronic accessories,30,1,0.05,31.5,2025-08-11,19:11:00,Ewallet,30,12.423,1.5,9.9,CUST-18859,2025,8,Aug,3,Monday,40,95386,Middle
797-76-6256,C,Mandalay,Member,Female,Food and beverages,15,4,0.035,62.099999999999994,2025-08-11,12:10:00,Cash,60,2.064,2.1,8.7,CUST-16328,2025,8,Aug,3,Monday,52,118512,Middle
155-48-9872,C,Yangon,Normal,Female,Fashion accessories,120,8,0.05,1008.0,2025-08-12,13:18:00,Ewallet,960,18.089,48.0,5.6,CUST-0603,2025,8,Aug,3,Tuesday,23,17568,Lower
590-98-2082,C,Mandalay,Member,Female,Health and beauty,90,5,0.035,465.74999999999994,2025-08-12,10:37:00,Cash,450,12.065,15.750000000000002,8.0,CUST-19837,2025,8,Aug,3,Tuesday,57,121299,Middle
781-64-6751,B,Yangon,Normal,Female,Food and beverages,15,6,0.05,94.5,2025-08-12,11:39:00,Credit card,90,2.064,4.5,4.4,CUST-0278,2025,8,Aug,3,Tuesday,43,44014,Lower
229-84-6935,C,Naypyitaw,Normal,Male,Fashion accessories,120,8,0.05,1008.0,2025-08-13,11:44:00,Credit card,960,18.089,48.0,5.2,CUST-0479,2025,8,Aug,3,Wednesday,19,62321,Middle
344-46-4868,B,Naypyitaw,Member,Female,Sports and travel,180,5,0.035,931.4999999999999,2025-08-14,10:51:00,Cash,900,15.045,31.500000000000004,8.9,CUST-0261,2025,8,Aug,3,Thursday,55,119763,Middle
632-84-1943,A,Yangon,Normal,Female,Electronic accessories,30,10,0.05,315.0,2025-08-14,15:59:00,Ewallet,300,12.423,15.0,8.2,CUST-15142,2025,8,Aug,3,Thursday,36,60885,Middle
591-38-2234,C,Yangon,Normal,Male,Health and beauty,90,3,0.05,283.5,2025-08-15,11:22:00,Credit card,270,12.065,13.5,6.9,CUST-0376,2025,8,Aug,3,Friday,62,144448,Upper
296-22-3739,A,Naypyitaw,Member,Male,Fashion accessories,120,1,0.035,124.19999999999999,2025-08-16,10:04:00,Credit card,120,18.089,4.2,6.8,CUST-17166,2025,8,Aug,3,Saturday,62,89880,Middle
221-20-8094,A,Naypyitaw,Normal,Male,Fashion accessories,120,7,0.05,882.0,2025-08-17,15:27:00,Cash,840,18.089,42.0,6.1,CUST-15716,2025,8,Aug,3,Sunday,56,142669,Upper
116-49-2580,A,Mandalay,Member,Female,Electronic accessories,30,9,0.035,279.45,2025-08-18,11:44:00,Ewallet,270,12.423,9.450000000000001,5.4,CUST-0334,2025,8,Aug,3,Monday,66,98974,Middle
549-69-5183,B,Mandalay,Member,Female,Home and lifestyle,200,8,0.035,1655.9999999999998,2025-08-18,19:15:00,Cash,1600,6.014,56.00000000000001,4.1,CUST-0442,2025,8,Aug,3,Monday,29,15736,Lower
878-67-2517,C,Mandalay,Member,Male,Home and lifestyle,200,8,0.035,1655.9999999999998,2025-08-18,13:05:00,Ewallet,1600,6.014,56.00000000000001,5.6,CUST-17788,2025,8,Aug,3,Monday,47,74370,Middle
961-44-1667,A,Yangon,Member,Male,Fashion accessories,120,10,0.035,1242.0,2025-08-18,13:31:00,Ewallet,1200,18.089,42.00000000000001,5.1,CUST-0916,2025,8,Aug,3,Monday,32,37138,Lower
333-75-2272,B,Yangon,Member,Male,Food and beverages,15,7,0.035,108.675,2025-08-19,16:42:00,Cash,105,2.064,3.6750000000000003,9.9,CUST-0365,2025,8,Aug,3,Tuesday,53,50919,Middle
611-53-4219,A,Yangon,Member,Female,Food and beverages,15,10,0.035,155.25,2025-08-19,10:03:00,Cash,150,2.064,5.250000000000001,5.9,CUST-18177,2025,8,Aug,3,Tuesday,50,130216,Upper
723-52-6638,A,Naypyitaw,Normal,Female,Health and beauty,90,8,0.05,756.0,2025-08-19,12:09:00,Credit card,720,12.065,36.0,4.8,CUST-0862,2025,8,Aug,3,Tuesday,34,33410,Lower
480-34-1584,B,Yangon,Member,Female,Food and beverages,15,10,0.035,155.25,2025-08-20,15:00:00,Cash,150,2.064,5.250000000000001,9.4,CUST-18288,2025,8,Aug,3,Wednesday,34,144479,Upper
365-54-5116,C,Naypyitaw,Normal,Male,Fashion accessories,120,5,0.05,630.0,2025-08-21,15:54:00,Cash,600,18.089,30.0,4.1,CUST-19441,2025,8,Aug,3,Thursday,31,141384,Upper
